timestamp,x,y,z,pitch,roll,yaw,acc_x,acc_y,acc_z
0.21956896781921387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4193379878997803,-0.06766,0.02006,0.0,4.43,-1.42,163.33,0.25087,0.0088,-0.9958
0.619797945022583,-0.12259,0.03588,0.0,4.15,-1.42,163.22,-0.07572,0.01315,-0.98229
0.8191099166870117,-0.17684,0.05334,0.0,4.1,-1.42,163.23,-0.17746,-0.00038,-0.98959
1.0197508335113525,-0.2382,0.07179,0.0,4.24,-1.52,163.23,-0.0017,0.01022,-0.98018
1.2196228504180908,-0.30676,0.09165,0.0,4.32,-1.51,163.28,0.14231,0.06859,-1.00889
1.419438123703003,-0.37558,0.11336,0.0,4.31,-1.38,163.27,0.04484,-0.00052,-0.99914
1.6408398151397705,-0.44916,0.13501,0.0,4.29,-1.41,163.23,-0.11727,0.03038,-0.99139
1.8396689891815186,-0.49119,0.14784,0.0,4.24,-1.48,163.27,-0.23085,-0.01553,-0.98606
2.0393669605255127,-0.52652,0.15724,0.0,4.36,-1.45,163.25,0.04973,-0.00041,-1.00446
2.239280939102173,-0.54368,0.163,0.0,4.21,-1.51,163.0,-0.03166,0.01247,-0.99748
2.439542055130005,-0.55615,0.16592,0.0,4.18,-1.5,163.13,-0.02196,0.01562,-0.99936
2.63995099067688,-0.56405,0.1683,0.0,4.18,-1.52,163.18,-0.01694,0.02898,-0.99949
2.861335039138794,-0.56819,0.17027,0.0,4.19,-1.49,163.17,-0.01997,0.0207,-1.00225
3.059777021408081,-0.56775,0.1699,0.0,4.15,-1.45,163.15,-0.02257,0.01912,-1.00173
3.2615649700164795,-0.56781,0.1699,0.0,4.15,-1.45,163.16,-0.00436,0.01952,-1.00193
3.461329936981201,-0.56779,0.16984,0.0,4.15,-1.45,163.16,-0.00807,0.01904,-1.00042
3.661104917526245,-0.5666,0.1722,0.0,4.15,-1.45,163.16,-0.00734,0.01933,-1.0018
3.8791589736938477,-0.56581,0.17265,0.0,4.19,-1.2,166.8,-0.02178,0.00459,-1.00173
4.079168081283569,-0.56732,0.17216,0.0,4.23,-0.65,172.81,0.0132,0.04709,-1.00316
4.2997918128967285,-0.56846,0.17237,0.0,4.23,-0.24,178.47,-0.01991,0.03645,-1.00103
4.498895168304443,-0.56744,0.17028,0.0,4.15,0.26,-175.13,-0.00091,0.04629,-0.99863
4.700157880783081,-0.56918,0.1715,0.0,4.05,0.69,-169.21,-0.00829,-0.00875,-1.00935
4.899620056152344,-0.5673,0.16935,0.0,3.91,1.08,-163.25,-0.01846,0.02397,-1.00138
5.099822998046875,-0.57059,0.17213,0.0,3.71,1.52,-157.41,0.00698,0.01652,-1.00926
5.299854040145874,-0.56806,0.16894,0.0,3.46,1.89,-151.43,-0.00667,0.06367,-1.00127
5.499671936035156,-0.57053,0.16964,0.0,3.23,2.28,-145.45,0.02047,0.0194,-0.99693
5.7197959423065186,-0.57022,0.17001,0.0,2.94,2.54,-139.69,-0.01293,-0.00113,-0.99675
5.92028284072876,-0.57076,0.16974,0.0,2.62,2.91,-133.14,0.02611,0.01716,-1.00317
6.1195619106292725,-0.57234,0.16971,0.0,2.25,3.16,-127.83,0.00086,-0.00457,-0.99099
6.31960391998291,-0.57117,0.1696,0.0,1.81,3.39,-121.33,-0.00546,0.00736,-0.99795
6.521512985229492,-0.5704,0.16889,0.0,1.41,3.57,-115.5,-0.00449,0.04574,-0.99795
6.719531059265137,-0.56888,0.16974,0.0,1.04,3.71,-110.18,0.00948,0.02,-0.99666
6.919400930404663,-0.569,0.16996,0.0,0.92,3.75,-108.41,0.00863,0.00329,-1.00416
7.119077920913696,-0.56904,0.17026,0.0,0.91,3.76,-108.42,-0.00652,0.01358,-1.00031
7.339802026748657,-0.56871,0.17082,0.0,0.91,3.76,-108.42,0.00133,0.01567,-1.00212
7.539738178253174,-0.56852,0.1713,0.0,0.91,3.76,-108.42,-0.00437,0.0146,-0.99864
7.739462852478027,-0.56832,0.17166,0.0,0.91,3.76,-108.42,-0.00125,0.0144,-0.99931
7.939717769622803,-0.56816,0.17189,0.0,0.91,3.76,-108.42,-0.00165,0.01442,-1.00262
8.139646053314209,-0.56802,0.17178,0.0,0.91,3.76,-108.42,-0.00317,0.01414,-1.00065
8.339494943618774,-0.58346,0.11358,0.0,1.01,3.77,-108.45,0.21676,0.00287,-1.01863
8.539736032485962,-0.6008,0.0672,0.0,0.71,3.83,-108.37,-0.20848,-0.02507,-1.0002
8.7398099899292,-0.61909,0.01346,0.0,0.76,3.75,-108.58,-0.06059,0.03647,-1.0002
8.959666967391968,-0.63949,-0.05001,0.0,0.78,3.75,-108.5,0.11988,0.02354,-1.00329
9.160906076431274,-0.66213,-0.1169,0.0,0.71,3.68,-108.47,0.11115,0.02135,-0.99865
9.360852003097534,-0.6869,-0.19005,0.0,0.62,3.67,-108.43,-0.00791,0.00879,-0.96878
9.559168100357056,-0.71006,-0.25682,0.0,0.59,3.73,-108.52,-0.11878,-0.00351,-0.99599
9.760825872421265,-0.72852,-0.3107,0.0,0.62,3.62,-108.49,-0.02668,-0.00159,-1.00695
9.964080810546875,-0.74315,-0.34993,0.0,0.68,3.53,-108.48,0.11641,-0.00709,-1.00707
10.161062955856323,-0.75006,-0.36659,0.0,0.61,3.52,-108.65,-0.03649,0.00877,-0.994
10.360943794250488,-0.75387,-0.38075,0.0,0.58,3.5,-108.59,-0.02836,0.01803,-1.00131
10.579033136367798,-0.75738,-0.39034,0.0,0.54,3.47,-108.52,-0.01827,0.01572,-0.99989
10.779179096221924,-0.75844,-0.39345,0.0,0.54,3.46,-108.51,-0.02194,0.02415,-1.00107
10.979117155075073,-0.7577,-0.39293,0.0,0.54,3.44,-108.51,-0.0202,0.01732,-1.00139
11.179160118103027,-0.75788,-0.3934,0.0,0.53,3.43,-108.51,-0.00682,0.016,-1.00155
11.379096031188965,-0.75808,-0.39364,0.0,0.53,3.44,-108.51,-0.00616,0.0166,-1.00101
11.579127073287964,-0.76036,-0.39246,0.0,0.53,3.43,-108.51,-0.00637,0.01753,-0.99974
11.7795729637146,-0.76077,-0.39125,0.0,0.33,3.47,-105.84,-0.00773,0.05185,-0.99632
11.979199886322021,-0.76128,-0.39363,0.0,0.0,3.5,-100.68,0.00327,0.00307,-1.00228
12.20033311843872,-0.76109,-0.39293,0.0,-0.41,3.55,-95.03,-0.00489,0.00867,-0.99946
12.399199962615967,-0.76069,-0.39402,0.0,-0.87,3.49,-88.65,-0.0053,0.01401,-1.00421
12.599279165267944,-0.76093,-0.39294,0.0,-1.28,3.41,-82.73,-0.01624,0.02475,-0.99631
12.798938035964966,-0.76054,-0.39317,0.0,-1.59,3.28,-77.48,-0.00149,-0.01151,-1.00492
13.019267082214355,-0.76249,-0.39408,0.0,-2.04,3.08,-70.97,-0.0051,0.03218,-1.00815
13.220119953155518,-0.76088,-0.39345,0.0,-2.39,2.87,-65.02,-0.00528,0.02383,-1.00097
13.419571876525879,-0.76225,-0.39513,0.0,-2.76,2.64,-59.19,-0.00887,-0.0403,-0.99777
13.61962080001831,-0.75936,-0.39281,0.0,-3.06,2.39,-53.29,-0.00301,0.0649,-0.9981
13.819716930389404,-0.76162,-0.39552,0.0,-3.34,2.05,-46.73,-0.01569,-0.06942,-1.00214
14.019479036331177,-0.76048,-0.39396,0.0,-3.56,1.64,-40.72,0.00884,0.0353,-1.00022
14.219687938690186,-0.7609,-0.39559,0.0,-3.76,1.32,-34.84,0.01485,-0.00573,-1.00266
14.419429779052734,-0.76014,-0.39491,0.0,-3.9,0.95,-28.91,0.00565,0.0349,-1.00147
14.618991136550903,-0.75828,-0.39348,0.0,-4.05,0.55,-23.17,-0.01769,-0.01045,-1.00134
14.819381952285767,-0.75731,-0.39342,0.0,-4.11,0.29,-19.55,-0.00193,0.05885,-0.99879
15.039384126663208,-0.75751,-0.39365,0.0,-4.11,0.31,-19.57,-0.00459,0.00933,-1.00289
15.239530086517334,-0.75771,-0.39351,0.0,-4.1,0.31,-19.57,-0.00616,0.01235,-1.00068
15.43956208229065,-0.75791,-0.39338,0.0,-4.1,0.31,-19.57,-0.0042,0.01153,-1.00093
15.63952112197876,-0.75807,-0.39321,0.0,-4.1,0.31,-19.57,-0.00472,0.013,-1.00207
15.86115312576294,-0.75825,-0.39306,0.0,-4.1,0.31,-19.57,-0.00575,0.01305,-0.99843
16.059130907058716,-0.75836,-0.39303,0.0,-4.1,0.31,-19.57,-0.00415,0.01317,-1.00021
16.26081681251526,-0.71565,-0.40697,0.0,-4.09,0.32,-19.57,0.09435,0.02111,-0.98822
16.46121907234192,-0.66856,-0.42576,0.0,-4.19,0.38,-19.4,-0.15551,0.00895,-0.99145
16.65915012359619,-0.61101,-0.44666,0.0,-4.1,0.36,-19.69,0.11177,0.02974,-0.9867
16.86122703552246,-0.54754,-0.46825,0.0,-4.14,0.32,-19.72,0.16595,0.03386,-1.00797
17.060797929763794,-0.48462,-0.4903,0.0,-4.28,0.3,-19.6,-0.01169,0.02872,-0.99457
17.26099395751953,-0.42249,-0.51232,0.0,-4.29,0.29,-19.6,-0.11329,0.02551,-0.98897
17.479087114334106,-0.34835,-0.53827,0.0,-4.26,0.28,-19.63,-0.06373,0.0304,-0.99633
17.679413080215454,-0.28599,-0.55934,0.0,-4.23,0.41,-19.58,0.03662,0.03573,-0.99568
17.879332780838013,-0.24195,-0.57372,0.0,-4.19,0.42,-19.64,0.05833,0.02662,-0.9962
18.079596042633057,-0.22234,-0.58048,0.0,-4.25,0.44,-19.5,-0.04589,-0.00099,-1.00225
18.279226779937744,-0.20695,-0.58605,0.0,-4.2,0.39,-19.46,-0.01998,0.01042,-1.00311
18.479038953781128,-0.19769,-0.58997,0.0,-4.19,0.4,-19.46,-0.02284,0.00691,-0.99981
18.67909288406372,-0.19394,-0.59049,0.0,-4.2,0.42,-19.46,-0.02179,0.00856,-1.002
18.87908101081848,-0.19521,-0.58981,0.0,-4.2,0.41,-19.45,-0.01868,0.00984,-0.99981
19.099015951156616,-0.19605,-0.58945,0.0,-4.2,0.41,-19.46,-0.00915,0.00875,-1.00021
19.299572944641113,-0.19583,-0.5893,0.0,-4.2,0.41,-19.45,-0.00244,0.00846,-0.99946
