timestamp,x,y,z,pitch,roll,yaw,acc_x,acc_y,acc_z
0.21954917907714844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41940927505493164,-0.07588,0.01918,0.0,3.75,-2.19,164.91,0.24371,-0.02265,-1.02296
0.6196680068969727,-0.16879,0.04584,0.0,3.64,-2.22,164.79,0.08563,0.00527,-1.02826
0.8195362091064453,-0.26925,0.07319,0.0,3.58,-2.32,164.79,0.1328,0.03715,-0.98323
1.0195152759552002,-0.37428,0.10065,0.0,3.54,-2.27,164.79,-0.03626,0.01238,-1.00091
1.2194921970367432,-0.44344,0.12037,0.0,3.57,-2.16,164.83,-0.22544,-0.00158,-0.98867
1.4195492267608643,-0.50055,0.13594,0.0,3.74,-2.22,164.85,-0.00988,0.00581,-1.02792
1.6194679737091064,-0.53702,0.14544,0.0,3.64,-2.25,164.86,0.11276,-0.0066,-1.00239
1.8201069831848145,-0.54292,0.14656,0.0,3.52,-2.23,164.82,-0.01842,0.0131,-1.00828
2.019322156906128,-0.54308,0.14689,0.0,3.5,-2.19,164.74,-0.0279,0.01883,-0.99979
2.2390151023864746,-0.54265,0.14722,0.0,3.49,-2.19,164.76,-0.00675,0.0175,-1.00093
2.4393842220306396,-0.54258,0.14725,0.0,3.49,-2.18,164.77,-0.01166,0.02014,-1.00184
2.63908314704895,-0.54258,0.14721,0.0,3.49,-2.19,164.77,-0.01127,0.01801,-1.00039
2.839339017868042,-0.54105,0.14996,0.0,3.49,-2.19,164.77,-0.04869,-0.10202,-1.00257
3.039334297180176,-0.54126,0.14915,0.0,3.65,-1.85,169.65,-0.01482,0.00775,-0.9969
3.241199254989624,-0.54097,0.1503,0.0,3.76,-1.48,175.25,-0.00459,0.01916,-1.00061
3.4392740726470947,-0.54225,0.14943,0.0,3.88,-1.04,-179.06,0.00561,0.02023,-0.999
3.638901948928833,-0.54274,0.14738,0.0,3.95,-0.65,-173.26,-0.0153,-0.00502,-0.99713
3.839215040206909,-0.54388,0.14861,0.0,3.93,-0.25,-167.33,-0.00061,-0.01245,-0.99469
4.039483070373535,-0.54322,0.14863,0.0,3.87,0.15,-161.33,-0.01349,0.04415,-1.0009
4.25915002822876,-0.54422,0.149,0.0,3.8,0.63,-155.46,-0.00145,-0.0117,-0.99673
4.458982229232788,-0.54575,0.14965,0.0,3.66,1.0,-149.52,-0.00953,0.0097,-0.99496
4.659869194030762,-0.54581,0.14926,0.0,3.47,1.4,-143.03,-0.00591,0.03806,-0.99737
4.859575033187866,-0.54616,0.1495,0.0,3.25,1.77,-137.11,-0.00805,0.01724,-0.99519
5.058851003646851,-0.54521,0.14951,0.0,2.99,2.15,-131.13,-0.01224,0.01839,-1.00275
5.259760141372681,-0.54716,0.14884,0.0,2.7,2.46,-125.17,0.00549,0.01292,-0.99897
5.478216171264648,-0.54588,0.14837,0.0,2.37,2.74,-119.29,0.00104,0.03457,-1.0033
5.679352045059204,-0.5466,0.14749,0.0,2.03,3.01,-113.43,0.00183,0.01585,-0.99769
5.879806995391846,-0.54623,0.14887,0.0,1.65,3.24,-107.57,0.01036,0.05175,-1.01114
6.079312086105347,-0.54456,0.15116,0.0,1.59,3.3,-106.58,0.0041,0.01555,-1.00037
6.279335260391235,-0.54459,0.1514,0.0,1.6,3.3,-106.58,0.00461,0.01383,-1.00158
6.479340076446533,-0.54514,0.15149,0.0,1.61,3.31,-106.58,0.00128,0.01315,-0.9994
6.679034233093262,-0.54484,0.15198,0.0,1.61,3.31,-106.58,0.00016,0.0141,-1.00306
6.879616975784302,-0.54858,0.12141,0.0,1.61,3.31,-106.58,-0.00905,0.01944,-0.99859
7.079446077346802,-0.57379,0.0298,0.0,1.65,3.37,-106.81,0.1764,0.03153,-1.00794
7.2792041301727295,-0.60065,-0.05815,0.0,1.43,3.27,-106.5,-0.13208,0.01286,-1.00752
7.479443311691284,-0.63152,-0.1533,0.0,1.47,3.26,-106.52,-0.03248,0.0279,-0.98824
7.699301242828369,-0.66354,-0.25332,0.0,1.43,3.36,-106.68,0.06025,-0.02703,-0.99972
7.899397134780884,-0.68676,-0.32833,0.0,1.32,3.28,-106.67,-0.10376,-0.00099,-0.94455
8.099619150161743,-0.69862,-0.36619,0.0,1.32,3.14,-106.64,-0.21671,0.00923,-1.00358
8.299390316009521,-0.70801,-0.39234,0.0,1.37,3.2,-106.64,-0.11528,0.00092,-0.97991
8.499855041503906,-0.71161,-0.40381,0.0,1.32,3.17,-106.56,-0.01743,0.0284,-1.00108
8.699334144592285,-0.71377,-0.41089,0.0,1.34,3.16,-106.56,-0.01049,0.01563,-0.99855
8.899309158325195,-0.71346,-0.40981,0.0,1.3,3.17,-106.52,-0.03438,0.01681,-0.99913
9.099081993103027,-0.71274,-0.40639,0.0,1.31,3.16,-106.51,-0.00913,0.01819,-1.00074
9.319016933441162,-0.7134,-0.40659,0.0,1.31,3.17,-106.51,0.00734,0.01575,-1.00397
9.519795179367065,-0.71637,-0.40504,0.0,1.22,3.22,-105.05,0.003,0.08081,-1.00706
9.719557046890259,-0.71403,-0.4055,0.0,0.86,3.36,-99.96,0.00881,0.04949,-1.00758
9.918975114822388,-0.71634,-0.40601,0.0,0.43,3.51,-93.95,-0.00739,-0.0183,-1.00909
10.125368118286133,-0.71576,-0.40658,0.0,0.02,3.49,-88.11,-0.0158,0.00984,-1.0028
10.319682121276855,-0.7174,-0.40794,0.0,-0.4,3.51,-82.22,-0.00351,-0.02352,-1.00726
10.540203094482422,-0.71555,-0.40634,0.0,-0.83,3.44,-76.25,-0.01126,0.05461,-1.00654
10.73924207687378,-0.71682,-0.40786,0.0,-1.23,3.34,-70.38,-0.00729,-0.03141,-0.99414
10.94233226776123,-0.71719,-0.40788,0.0,-1.6,3.22,-64.44,-0.00347,0.03447,-1.00471
11.138756036758423,-0.71778,-0.40734,0.0,-1.98,3.09,-58.59,-0.01194,-0.017,-0.9998
11.359301090240479,-0.71671,-0.40877,0.0,-2.32,2.83,-51.98,0.00514,0.02832,-1.00595
11.559002161026001,-0.71767,-0.40695,0.0,-2.67,2.54,-46.09,-0.01199,0.02881,-1.01335
11.759506225585938,-0.71701,-0.40887,0.0,-2.99,2.25,-40.11,0.01684,0.01028,-0.99192
11.95952820777893,-0.71852,-0.4076,0.0,-3.24,1.95,-34.24,-0.01281,0.00846,-1.00547
12.15893292427063,-0.71692,-0.40913,0.0,-3.47,1.64,-28.44,0.0136,-0.03148,-1.00133
12.358885049819946,-0.71909,-0.40943,0.0,-3.7,1.25,-22.46,-0.02889,0.02026,-1.00415
12.55913496017456,-0.72031,-0.40806,0.0,-3.84,0.92,-17.88,-0.00134,0.07616,-0.99966
12.758917093276978,-0.72153,-0.40852,0.0,-3.85,0.94,-17.87,0.00119,0.01371,-1.00134
12.979306936264038,-0.72161,-0.4083,0.0,-3.86,0.94,-17.86,-0.00551,0.01038,-0.99919
13.185623168945312,-0.72096,-0.40852,0.0,-3.86,0.93,-17.85,-0.00452,0.0133,-1.002
13.379573106765747,-0.71412,-0.41052,0.0,-3.86,0.93,-17.85,-0.00579,0.01325,-1.00071
13.599536180496216,-0.62637,-0.43354,0.0,-3.69,0.97,-17.82,0.27594,-0.00901,-1.02359
13.799313306808472,-0.52592,-0.46651,0.0,-3.88,1.03,-17.91,0.12955,0.04112,-1.00565
13.999382019042969,-0.41959,-0.50259,0.0,-3.94,1.03,-17.99,0.13007,0.01049,-0.99985
14.199358224868774,-0.30798,-0.54053,0.0,-4.01,0.97,-17.94,-0.04746,0.02271,-0.97002
14.398688077926636,-0.25305,-0.55962,0.0,-4.05,1.15,-18.21,-0.25161,0.04177,-0.99231
14.599358320236206,-0.20321,-0.57082,0.0,-3.95,1.14,-17.8,-0.19463,-0.0134,-1.02123
14.79938006401062,-0.16601,-0.5823,0.0,-3.93,1.06,-17.75,0.01592,0.03232,-0.99992
15.018946170806885,-0.13426,-0.59212,0.0,-3.94,1.11,-17.77,-0.0152,-0.00446,-1.00369
15.219160079956055,-0.10821,-0.60107,0.0,-3.97,1.08,-17.74,-0.02411,0.01418,-1.00345
15.419403076171875,-0.08612,-0.60879,0.0,-4.0,1.08,-17.66,-0.01354,0.0273,-1.00675
15.61972713470459,-0.07254,-0.61351,0.0,-4.04,1.13,-17.65,-0.02236,0.00448,-1.00305
15.81958293914795,-0.07011,-0.61727,0.0,-4.08,1.16,-17.61,-0.03184,0.00837,-1.00029
16.01976227760315,-0.07328,-0.61746,0.0,-4.16,1.03,-14.68,-0.02639,0.00424,-1.00916
16.219463109970093,-0.07177,-0.61649,0.0,-4.25,0.62,-9.5,0.00435,0.01051,-0.99929
16.440118074417114,-0.07183,-0.61851,0.0,-4.37,0.24,-3.84,-0.02378,-0.00841,-0.9961
16.639111280441284,-0.07041,-0.616,0.0,-4.4,-0.21,2.11,-0.00299,0.01006,-1.00059
16.83927607536316,-0.07126,-0.61765,0.0,-4.37,-0.64,8.04,-0.01662,-0.00476,-1.01341
17.039281129837036,-0.07032,-0.61583,0.0,-4.34,-1.11,13.9,-0.00542,0.02611,-0.99944
17.239116191864014,-0.07154,-0.61618,0.0,-4.25,-1.55,20.42,-0.01171,0.00643,-1.00684
17.439682006835938,-0.0704,-0.6147,0.0,-4.11,-2.0,26.25,-0.00868,-0.00792,-1.00072
17.65964698791504,-0.07229,-0.61461,0.0,-3.91,-2.44,32.25,-0.02167,0.02782,-1.00452
17.879448175430298,-0.06871,-0.61504,0.0,-3.73,-2.89,38.83,0.00028,0.00451,-1.00081
18.07933807373047,-0.07125,-0.61504,0.0,-3.47,-3.22,44.76,-0.02155,0.05288,-0.99524
18.279208183288574,-0.06882,-0.61273,0.0,-3.15,-3.51,50.65,0.01783,-0.00531,-1.00621
18.478923082351685,-0.07006,-0.61407,0.0,-2.79,-3.84,57.12,-0.02434,0.02554,-1.00576
18.680384159088135,-0.06827,-0.61311,0.0,-2.44,-4.11,62.97,-0.00045,-0.00219,-1.00951
18.87949800491333,-0.07009,-0.6128,0.0,-2.08,-4.32,68.96,-0.0277,0.033,-1.00872
19.078938245773315,-0.07028,-0.61382,0.0,-2.02,-4.33,70.25,-0.01536,0.00618,-1.00251
19.279093027114868,-0.07005,-0.61351,0.0,-2.03,-4.33,70.24,-0.01033,0.00998,-1.00157
19.499680042266846,-0.06977,-0.61315,0.0,-2.03,-4.33,70.24,-0.01227,0.01149,-1.0006
19.70186495780945,-0.06946,-0.61288,0.0,-2.03,-4.33,70.24,-0.01495,0.01239,-0.99987
19.901369094848633,-0.06208,-0.60082,0.0,-2.03,-4.33,70.24,-0.01361,0.01204,-0.99972
20.100300073623657,-0.02777,-0.51588,0.0,-1.9,-4.27,70.56,0.23621,0.0506,-1.02624
20.30023503303528,0.00481,-0.42814,0.0,-2.01,-4.32,70.18,-0.03191,0.03757,-0.98689
20.500837087631226,0.03932,-0.32817,0.0,-1.95,-4.39,70.07,0.10158,0.00252,-1.02209
20.700456142425537,0.07429,-0.22519,0.0,-1.99,-4.4,70.18,0.09592,0.02532,-1.05341
20.90026021003723,0.10065,-0.15165,0.0,-2.09,-4.43,70.08,-0.24708,0.02529,-0.98894
21.100069046020508,0.113,-0.11481,0.0,-2.07,-4.59,70.24,-0.19092,0.06137,-1.00299
21.30007815361023,0.12394,-0.08246,0.0,-2.0,-4.55,70.24,0.01858,0.00891,-0.9919
21.500176191329956,0.12802,-0.06972,0.0,-2.05,-4.57,70.64,-0.00935,0.03029,-0.99983
21.70009422302246,0.13126,-0.06089,0.0,-2.04,-4.57,70.62,-0.03622,0.00544,-1.00275
21.90038514137268,0.13357,-0.05246,0.0,-2.06,-4.57,70.65,-0.0082,0.01538,-1.00183
22.120381116867065,0.13513,-0.04541,0.0,-2.06,-4.56,70.66,-0.01481,0.00976,-0.9998
22.3212890625,0.13488,-0.04484,0.0,-2.05,-4.55,70.64,-0.03663,0.01072,-1.00191
22.52065110206604,0.13967,-0.04732,0.0,-2.01,-4.55,71.41,-0.01027,-0.01919,-0.99767
22.72213912010193,0.13681,-0.047,0.0,-1.71,-4.6,76.47,-0.02435,0.01458,-1.00445
22.923200130462646,0.13917,-0.04589,0.0,-1.28,-4.66,82.84,0.02395,0.00916,-1.00608
23.121878147125244,0.13781,-0.04585,0.0,-0.82,-4.78,88.51,-0.01928,0.04136,-0.99375
23.319740295410156,0.13777,-0.04532,0.0,-0.42,-4.82,94.34,0.00225,0.01564,-1.00334
23.53982901573181,0.13712,-0.04411,0.0,0.04,-4.86,100.22,-0.01271,0.03136,-0.99771
23.73975706100464,0.13648,-0.04591,0.0,0.5,-4.82,106.11,-0.02123,0.00699,-0.99267
23.93985414505005,0.13643,-0.04423,0.0,0.97,-4.73,112.02,-0.00583,0.02839,-1.00539
24.13987922668457,0.13591,-0.04545,0.0,1.38,-4.58,117.89,-0.01393,0.03102,-0.9986
24.339782238006592,0.13596,-0.04409,0.0,1.87,-4.41,124.39,0.0029,0.00794,-1.00575
24.539783239364624,0.13603,-0.04554,0.0,2.23,-4.2,130.2,-0.02234,0.02342,-0.99613
24.760483026504517,0.13537,-0.04508,0.0,2.63,-3.92,136.06,-0.01462,0.01025,-0.99078
24.960430145263672,0.1367,-0.04595,0.0,2.97,-3.64,142.08,-0.02141,0.03461,-0.99448
25.1599862575531,0.13493,-0.04393,0.0,3.28,-3.25,148.09,0.03939,0.03188,-1.00318
25.360053062438965,0.13453,-0.0452,0.0,3.56,-2.91,153.93,-0.01136,0.04503,-0.99862
25.560373067855835,0.13638,-0.04714,0.0,3.77,-2.57,158.77,-0.01294,0.07781,-1.00234
25.760103225708008,0.13691,-0.04731,0.0,3.79,-2.57,158.8,0.00036,0.01979,-1.00245
25.960355043411255,0.13686,-0.04685,0.0,3.78,-2.56,158.79,-0.0061,0.01713,-1.00004
26.16299796104431,0.13759,-0.04639,0.0,3.78,-2.56,158.79,-0.00692,0.0201,-0.99994
