timestamp,x,y,z,pitch,roll,yaw,acc_x,acc_y,acc_z
0.21915006637573242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42035508155822754,-0.00251,0.01445,0.0,2.88,-1.98,167.45,0.03477,-0.0382,-0.99862
0.6197509765625,-0.00594,0.02662,0.0,2.88,-1.96,167.42,0.04782,0.00866,-1.00252
0.8196089267730713,-0.00761,0.03595,0.0,2.89,-1.95,167.45,0.00516,0.04776,-1.0042
1.0399971008300781,-0.00887,0.04625,0.0,2.85,-1.93,167.4,0.00094,-0.00011,-1.0034
1.2391881942749023,-0.00964,0.05703,0.0,2.84,-1.89,167.41,-0.01221,-0.08484,-0.99967
1.4398939609527588,-0.01493,0.06973,0.0,2.86,-1.93,167.43,0.00354,-0.08615,-1.00494
1.6400840282440186,-0.02148,0.07911,0.0,2.85,-1.95,167.48,-0.02479,-0.01329,-1.00128
1.8512248992919922,-0.02421,0.088,0.0,2.83,-1.92,167.38,-0.0607,0.10984,-1.00143
2.0394091606140137,-0.02841,0.09953,0.0,2.83,-1.92,167.42,-0.07257,0.03093,-0.99398
2.2398078441619873,-0.03507,0.10806,0.0,2.84,-1.94,167.47,-0.02623,-0.01294,-1.00244
2.45961594581604,-0.04112,0.11712,0.0,2.84,-1.92,167.45,-0.03885,-0.06,-1.00015
2.6599068641662598,-0.04822,0.12777,0.0,2.87,-1.91,167.33,0.04865,0.00446,-1.00601
2.859830856323242,-0.0565,0.13652,0.0,2.87,-1.9,167.56,0.01653,0.03239,-1.00239
3.0600218772888184,-0.06259,0.14619,0.0,2.89,-1.93,167.39,-0.02769,0.01508,-1.00093
3.2598040103912354,-0.07061,0.15418,0.0,2.9,-1.95,167.4,-0.05089,0.06893,-1.00076
3.4799342155456543,-0.07787,0.15942,0.0,2.93,-1.95,167.49,-0.0284,0.14465,-1.00171
3.679348945617676,-0.08562,0.16815,0.0,2.96,-1.92,167.46,-0.0267,-0.04511,-1.00264
3.879399061203003,-0.09246,0.17743,0.0,3.0,-1.96,167.45,0.0805,0.01858,-1.00508
4.079637050628662,-0.09916,0.18511,0.0,2.95,-1.95,167.35,0.02016,-0.01082,-0.99976
4.2800281047821045,-0.10575,0.19275,0.0,2.96,-1.97,167.44,-0.05369,-0.00133,-1.0049
4.48056697845459,-0.11089,0.1991,0.0,2.95,-1.92,167.52,-0.0217,0.08402,-1.00716
4.680298089981079,-0.11705,0.20778,0.0,2.99,-1.93,167.32,-0.04335,0.07925,-0.99969
4.8802080154418945,-0.12298,0.21349,0.0,2.99,-1.9,167.4,0.01919,0.05976,-1.00119
5.080212116241455,-0.13003,0.22079,0.0,3.02,-1.91,167.38,0.0075,-0.01812,-1.00623
5.2803590297698975,-0.13645,0.22676,0.0,2.95,-1.87,167.48,-0.03009,-0.01363,-0.99895
5.501878023147583,-0.14323,0.23119,0.0,2.98,-1.94,167.4,-0.07842,0.02078,-0.99277
5.701620101928711,-0.14843,0.2355,0.0,2.97,-1.9,167.44,-0.04917,0.02536,-0.99132
5.901909112930298,-0.15648,0.24099,0.0,3.02,-1.95,167.44,-0.01107,-0.01255,-1.00156
6.1060450077056885,-0.16327,0.24624,0.0,3.01,-1.93,167.43,-0.00684,0.06447,-1.00374
6.3019139766693115,-0.16868,0.25133,0.0,3.08,-1.91,167.44,0.02506,0.07831,-1.00222
6.502799034118652,-0.17375,0.25513,0.0,3.11,-1.91,167.37,-0.02614,0.00243,-1.00075
6.73596715927124,-0.17906,0.25955,0.0,3.13,-1.89,167.46,0.01535,0.03482,-1.00639
