timestamp,x,y,z,pitch,roll,yaw,acc_x,acc_y,acc_z
0.22015118598937988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4214210510253906,-0.01368,0.00343,0.0,3.05,-1.82,166.81,0.00768,0.00765,-1.00519
0.6207873821258545,-0.03209,0.00724,0.0,3.04,-1.79,166.77,0.16065,0.017,-1.00658
0.8211991786956787,-0.05103,0.01177,0.0,2.96,-1.8,166.75,0.07777,0.02286,-1.00397
1.0217692852020264,-0.06614,0.01568,0.0,2.89,-1.83,166.71,-0.13264,-0.0213,-0.99783
1.240403413772583,-0.08111,0.01828,0.0,2.9,-1.86,166.85,-0.13124,0.02163,-0.99433
1.440608024597168,-0.10041,0.02186,0.0,2.93,-1.9,166.78,0.0245,0.01559,-1.00725
1.6408734321594238,-0.12183,0.02623,0.0,2.91,-1.85,166.79,0.1083,0.01926,-1.00743
1.84196138381958,-0.143,0.03135,0.0,2.92,-1.88,166.8,0.04593,0.02838,-1.00243
2.0400922298431396,-0.16281,0.03523,0.0,2.99,-1.9,166.62,-0.07792,-0.05076,-0.99873
2.2408602237701416,-0.18118,0.03826,0.0,3.03,-1.93,166.82,-0.08265,0.05895,-0.98681
2.4409520626068115,-0.19938,0.04275,0.0,2.97,-1.96,166.85,-0.04873,0.05391,-0.99532
2.6409590244293213,-0.21788,0.04788,0.0,3.04,-1.9,166.78,0.03274,0.0205,-1.00167
2.8410611152648926,-0.23825,0.05266,0.0,3.05,-1.92,166.77,0.08075,0.02767,-1.00888
3.0631461143493652,-0.25908,0.05701,0.0,3.01,-1.93,166.81,0.00559,0.04815,-0.99526
3.262449264526367,-0.27626,0.06137,0.0,3.0,-1.9,166.77,-0.11642,-0.00234,-0.99758
3.4620301723480225,-0.29004,0.06461,0.0,3.0,-1.86,166.75,-0.10595,0.02202,-0.99135
3.6608991622924805,-0.30609,0.06855,0.0,3.02,-1.83,166.81,0.05511,0.02009,-1.00694
3.861903190612793,-0.32525,0.07245,0.0,3.06,-1.86,166.76,0.11286,-0.00056,-1.01424
4.062059164047241,-0.34333,0.07632,0.0,2.98,-1.86,166.82,0.02388,0.03729,-0.99022
4.2630510330200195,-0.35727,0.07854,0.0,2.94,-1.86,166.82,-0.09914,0.02299,-0.99756
4.481592178344727,-0.37312,0.08193,0.0,2.96,-1.82,166.9,-0.07725,0.03395,-0.98378
4.68073034286499,-0.38835,0.08538,0.0,2.92,-1.9,166.67,0.05069,0.00219,-0.99733
4.880506277084351,-0.40508,0.08819,0.0,2.93,-1.95,166.75,0.08148,0.01903,-1.00197
5.080559253692627,-0.42208,0.09115,0.0,2.9,-1.94,166.79,0.04309,0.01828,-0.99904
5.280385255813599,-0.43705,0.09437,0.0,2.84,-1.9,166.85,-0.06846,0.02894,-0.9999
5.48072624206543,-0.45067,0.09783,0.0,2.9,-1.95,166.77,-0.08549,0.01385,-0.9947
5.680555105209351,-0.46528,0.10192,0.0,2.92,-1.98,166.76,-0.01625,0.00701,-1.00347
5.9010701179504395,-0.48166,0.10668,0.0,2.9,-1.99,166.78,0.07972,0.04265,-1.00512
6.10030722618103,-0.50031,0.11237,0.0,2.84,-2.0,166.76,0.08248,0.00638,-1.00185
